usage_id,user_id,session_date,device,genre,watch_minutes,completed_content
21044,703,2026-06-27,Web,documentary,102,False
21045,703,2026-06-28,Web,drama,81,True
21046,703,2026-06-27,iOS,documentary,18,True
21047,703,2026-06-29,Android,comedy,32,True
21048,703,2026-06-27,iOS,sci_fi,101,True
21049,703,2026-06-29,Web,drama,31,False
21050,704,2026-02-13,iOS,comedy,55,False
21051,704,2026-01-27,iOS,kids,69,True
21052,704,2026-06-28,Web,comedy,27,False
21053,704,2026-05-02,iOS,reality,15,True
21054,704,2025-07-24,SmartTV,true_crime,64,True
21055,705,2025-11-25,Android,kids,40,False
21056,705,2026-04-19,SmartTV,anime,117,True
21057,705,2025-12-31,SmartTV,true_crime,40,True
21058,705,2026-06-02,SmartTV,documentary,6,False
21059,705,2026-02-03,Android,reality,46,True
21060,705,2026-02-11,Android,true_crime,83,True
21061,705,2026-01-17,iOS,comedy,58,True
21062,705,2026-06-24,Web,kids,56,True
21063,705,2025-12-13,Web,documentary,7,True
21064,705,2026-06-20,Android,kids,47,True
21065,705,2026-04-29,Web,true_crime,42,True
21066,705,2025-12-28,iOS,comedy,28,True
21067,705,2026-06-01,Web,true_crime,77,True
21068,705,2026-03-18,Web,reality,32,False
21069,705,2025-12-18,iOS,comedy,27,False
21070,705,2026-05-09,Roku,drama,36,False
21071,705,2026-01-31,iOS,comedy,28,False
21072,705,2026-05-18,iOS,sci_fi,40,True
21073,705,2026-04-22,SmartTV,documentary,44,True
21074,705,2025-12-28,Roku,documentary,52,False
21075,705,2025-11-26,Android,sci_fi,126,False
21076,705,2026-01-19,SmartTV,sci_fi,76,True
21077,705,2026-03-08,iOS,kids,85,True
21078,705,2026-03-03,SmartTV,drama,79,True
21079,705,2025-11-27,SmartTV,true_crime,55,True
21080,705,2026-05-17,SmartTV,anime,55,True
21081,705,2026-03-16,Android,anime,1,True
21082,705,2025-12-10,Roku,anime,63,True
21083,705,2026-05-16,Android,documentary,77,True
21084,705,2026-01-13,Roku,kids,87,True
21085,705,2026-06-16,iOS,comedy,1,False
21086,705,2026-02-02,Roku,sci_fi,62,True
21087,705,2026-03-23,Android,drama,89,False
21088,705,2026-06-23,Web,kids,57,True
21089,705,2026-01-30,Roku,drama,47,True
21090,705,2025-12-23,SmartTV,drama,2,True
21091,706,2026-06-15,Android,drama,1,False
21092,706,2026-06-24,Web,true_crime,26,True
21093,706,2026-01-28,Android,anime,1,True
21094,706,2025-12-12,Android,reality,72,True
21095,706,2026-02-21,iOS,anime,63,False
21096,706,2026-02-16,Roku,comedy,63,True
21097,706,2026-05-03,iOS,anime,50,True
21098,706,2026-06-01,Android,anime,65,True
21099,706,2026-04-18,Roku,anime,37,True
21100,706,2026-02-16,SmartTV,comedy,59,True
21101,706,2026-04-22,Web,reality,1,True
21102,706,2026-06-11,Android,anime,69,True
21103,706,2026-03-09,iOS,true_crime,50,True
21104,706,2025-12-19,Web,kids,23,True
21105,706,2026-06-06,SmartTV,reality,64,True
21106,706,2026-01-03,iOS,kids,52,True
21107,706,2026-03-11,Roku,kids,1,True
21108,706,2026-06-12,SmartTV,documentary,13,True
21109,706,2025-12-22,iOS,sci_fi,72,True
21110,706,2025-12-29,SmartTV,sci_fi,28,False
21111,706,2026-04-01,Web,comedy,34,False
21112,706,2026-01-10,Android,documentary,50,True
21113,706,2026-04-01,Web,sci_fi,44,True
21114,706,2026-01-27,iOS,comedy,127,True
21115,706,2026-03-07,Web,documentary,72,True
21116,706,2026-05-11,iOS,anime,38,True
21117,706,2026-05-24,Web,drama,90,False
21118,706,2026-02-21,iOS,reality,97,True
21119,706,2025-12-13,SmartTV,documentary,1,False
21120,706,2026-05-11,Roku,anime,1,False
21121,706,2026-01-15,Web,kids,60,False
21122,706,2026-01-05,Web,reality,50,True
21123,706,2026-04-05,Web,reality,22,False
21124,706,2026-04-20,iOS,sci_fi,33,True
21125,706,2026-02-16,SmartTV,reality,12,True
21126,706,2026-03-01,Android,anime,87,True
21127,706,2026-04-25,Roku,comedy,38,False
21128,706,2026-01-20,SmartTV,sci_fi,47,False
21129,706,2026-05-28,Android,reality,37,False
21130,706,2026-05-27,Roku,kids,12,False
21131,706,2026-04-28,Roku,sci_fi,16,False
21132,706,2026-05-31,Roku,comedy,30,False
21133,706,2026-01-18,Android,sci_fi,1,True
21134,706,2026-02-27,iOS,drama,80,True
21135,706,2026-03-15,Android,kids,1,True
21136,706,2026-04-10,iOS,drama,79,False
21137,706,2026-04-25,Android,sci_fi,16,False
21138,706,2026-04-18,SmartTV,documentary,46,True
21139,706,2026-05-11,Roku,true_crime,29,False
21140,706,2026-04-26,Android,anime,4,True
21141,706,2026-04-07,iOS,true_crime,6,False
21142,706,2026-03-21,SmartTV,reality,1,True
21143,706,2026-06-29,iOS,drama,71,False
21144,706,2026-06-01,SmartTV,kids,1,True
21145,706,2026-03-31,iOS,sci_fi,48,True
21146,707,2026-06-23,Android,drama,1,True
21147,707,2026-03-04,iOS,comedy,24,True
21148,708,2026-06-27,Roku,documentary,30,True
21149,708,2026-06-27,Web,true_crime,62,False
21150,708,2026-05-27,Android,kids,1,True
21151,708,2026-06-16,Web,kids,1,True
21152,708,2026-05-23,Roku,drama,92,True
21153,708,2026-06-03,SmartTV,drama,49,False
21154,708,2026-06-03,Roku,reality,1,True
21155,708,2026-05-25,Web,kids,123,False
21156,708,2026-05-29,iOS,drama,63,True
21157,708,2026-05-18,Web,anime,75,False
21158,708,2026-05-29,SmartTV,sci_fi,55,False
21159,708,2026-06-13,SmartTV,documentary,69,True
21160,708,2026-06-25,SmartTV,reality,29,False
21161,708,2026-06-20,Web,kids,52,False
21162,708,2026-06-27,SmartTV,true_crime,20,True
21163,708,2026-06-28,Android,kids,112,True
21164,708,2026-05-29,Roku,drama,33,True
21165,708,2026-05-18,Web,drama,1,True
21166,708,2026-05-20,SmartTV,documentary,50,True
21167,708,2026-06-07,Web,reality,40,True
21168,708,2026-06-01,Roku,drama,45,True
21169,708,2026-06-23,Web,drama,39,True
21170,708,2026-05-19,Web,true_crime,39,True
21171,708,2026-05-31,Roku,comedy,36,True
21172,708,2026-06-29,iOS,true_crime,69,True
21173,708,2026-06-16,Android,true_crime,17,True
21174,708,2026-06-20,SmartTV,sci_fi,68,True
21175,708,2026-06-03,Web,kids,7,False
21176,708,2026-05-25,Android,true_crime,47,False
21177,708,2026-06-05,Web,true_crime,60,False
21178,708,2026-05-23,iOS,drama,85,False
21179,708,2026-06-11,iOS,comedy,7,True
21180,709,2024-10-27,Android,kids,35,True
21181,709,2025-03-27,SmartTV,comedy,65,False
21182,709,2025-06-18,iOS,anime,82,False
21183,709,2025-04-25,SmartTV,comedy,51,True
21184,709,2024-03-03,Web,sci_fi,38,False
21185,709,2024-12-13,Roku,sci_fi,54,True
21186,709,2025-02-21,Web,true_crime,40,True
21187,709,2024-02-27,Roku,reality,92,False
21188,709,2025-05-05,Roku,true_crime,51,False
21189,709,2024-12-16,Android,reality,9,True
21190,709,2025-07-03,SmartTV,true_crime,39,True
21191,709,2025-06-06,Roku,reality,68,True
21192,709,2025-07-20,iOS,anime,13,True
21193,709,2024-06-25,iOS,drama,54,False
21194,709,2025-03-07,Web,sci_fi,79,False
21195,709,2024-04-24,Web,sci_fi,110,True
21196,709,2024-07-12,Android,documentary,41,True
21197,709,2024-08-18,Roku,documentary,45,True
21198,709,2024-08-20,Roku,true_crime,39,False
21199,709,2024-09-21,Android,true_crime,35,True
21200,709,2024-07-03,iOS,drama,74,False
21201,709,2025-03-09,Android,sci_fi,64,True
21202,709,2025-04-03,iOS,true_crime,51,True
21203,709,2024-12-23,SmartTV,sci_fi,25,True
21204,709,2024-04-07,iOS,kids,81,True
21205,709,2025-06-16,iOS,anime,3,True
21206,709,2024-08-25,Web,comedy,53,False
21207,709,2024-12-17,SmartTV,drama,37,True
21208,709,2024-04-23,Roku,true_crime,80,True
21209,709,2024-10-23,Roku,sci_fi,31,True
21210,709,2025-03-09,Android,documentary,13,True
21211,709,2024-03-13,Web,comedy,112,True
21212,709,2024-02-25,Android,kids,26,True
21213,709,2025-07-13,Web,reality,71,True
21214,709,2025-02-22,iOS,documentary,71,True
21215,709,2024-11-08,Roku,reality,31,False
21216,709,2024-06-19,SmartTV,drama,28,True
21217,709,2025-01-10,SmartTV,true_crime,16,True
21218,709,2024-07-13,Web,drama,27,True
21219,709,2025-03-04,Web,documentary,1,False
21220,709,2024-12-24,Roku,anime,1,True
21221,709,2024-08-06,Roku,reality,5,True
21222,709,2025-01-30,Roku,kids,65,True
21223,709,2024-07-28,SmartTV,drama,12,True
21224,709,2024-07-25,iOS,documentary,61,False
21225,709,2025-02-18,iOS,sci_fi,37,True
21226,709,2025-08-14,SmartTV,comedy,54,False
21227,709,2024-10-20,iOS,documentary,67,True
21228,709,2025-07-13,iOS,comedy,35,True
21229,709,2025-02-28,SmartTV,kids,57,True
21230,709,2024-11-10,Android,comedy,32,False
21231,709,2024-02-26,Roku,documentary,50,False
21232,710,2025-12-01,Roku,kids,1,False
21233,710,2026-05-09,Android,drama,19,True
21234,710,2026-01-19,Roku,kids,31,True
21235,710,2026-06-20,Web,reality,92,True
21236,710,2025-12-10,iOS,kids,1,True
21237,710,2025-12-25,Roku,reality,40,True
21238,710,2026-01-23,SmartTV,comedy,16,True
21239,710,2026-06-26,iOS,documentary,24,False
21240,710,2026-05-12,Roku,drama,42,True
21241,710,2026-05-07,Roku,documentary,31,True
21242,710,2026-05-16,Android,sci_fi,47,False
21243,711,2026-03-19,Web,reality,1,True
21244,711,2025-11-06,iOS,true_crime,42,True
21245,711,2025-08-27,Web,sci_fi,47,True
21246,711,2026-03-17,Roku,comedy,1,False
21247,711,2026-03-03,SmartTV,true_crime,4,False
21248,711,2025-11-04,iOS,true_crime,53,True
21249,711,2025-12-21,Android,comedy,56,False
21250,711,2025-09-18,Roku,sci_fi,79,True
21251,711,2026-05-13,Roku,drama,98,True
21252,711,2026-05-18,Roku,comedy,75,True
21253,711,2025-08-29,Roku,true_crime,35,True
21254,711,2025-12-03,SmartTV,drama,48,False
21255,711,2025-12-03,Web,drama,60,True
21256,711,2026-02-09,Roku,reality,1,False
21257,711,2026-06-20,Android,drama,22,True
21258,711,2025-11-14,SmartTV,drama,22,True
21259,712,2026-03-20,iOS,anime,36,False
21260,712,2026-06-26,iOS,true_crime,107,True
21261,712,2026-05-11,iOS,sci_fi,54,False
21262,712,2026-03-02,SmartTV,anime,39,True
21263,712,2026-05-24,iOS,true_crime,64,True
21264,712,2026-02-25,iOS,comedy,35,False
21265,712,2026-02-03,Roku,sci_fi,1,True
21266,712,2026-05-17,Android,sci_fi,13,True
21267,712,2026-02-23,iOS,anime,91,True
21268,713,2025-07-09,Web,comedy,1,False
21269,713,2026-06-22,Android,sci_fi,88,False
21270,713,2026-03-24,SmartTV,kids,45,True
21271,713,2025-11-29,SmartTV,drama,70,True
21272,713,2025-12-02,Roku,comedy,85,True
21273,713,2025-09-05,SmartTV,sci_fi,1,True
21274,713,2025-08-15,Android,comedy,57,False
21275,713,2025-10-25,SmartTV,true_crime,7,True
21276,713,2026-05-08,iOS,comedy,26,False
21277,713,2025-08-22,Android,kids,25,False
21278,714,2026-04-17,iOS,sci_fi,83,True
21279,714,2026-03-24,Android,sci_fi,90,True
21280,714,2026-06-30,Roku,true_crime,24,False
21281,714,2026-06-18,Roku,kids,87,False
21282,714,2026-05-28,SmartTV,comedy,85,True
21283,714,2026-06-27,Web,comedy,16,True
21284,714,2026-06-22,Android,kids,33,True
21285,714,2026-06-19,Roku,reality,56,False
21286,714,2026-04-07,Web,drama,38,True
21287,714,2026-03-19,Roku,kids,49,False
21288,714,2026-05-01,Web,comedy,1,True
21289,714,2026-05-07,Android,drama,23,True
21290,714,2026-05-05,SmartTV,reality,81,False
21291,714,2026-06-16,Web,sci_fi,98,False
21292,714,2026-04-09,SmartTV,documentary,1,False
21293,714,2026-03-20,Web,comedy,10,True
21294,714,2026-06-06,Roku,sci_fi,60,True
21295,714,2026-05-06,iOS,comedy,44,True
21296,714,2026-05-01,Roku,comedy,87,True
21297,714,2026-06-01,Android,drama,67,False
21298,714,2026-06-03,Web,reality,68,False
21299,714,2026-04-25,Roku,kids,31,True
21300,714,2026-04-11,Roku,drama,53,False
21301,714,2026-06-19,Roku,reality,58,True
21302,714,2026-04-26,Android,reality,21,True
21303,714,2026-03-31,SmartTV,comedy,67,False
21304,714,2026-06-02,SmartTV,true_crime,40,True
21305,714,2026-06-16,Web,reality,38,False
21306,714,2026-04-21,Android,true_crime,49,True
21307,714,2026-06-17,Roku,sci_fi,20,True
21308,714,2026-04-03,Android,kids,11,True
21309,714,2026-04-09,Web,comedy,41,False
21310,714,2026-05-26,Web,true_crime,51,False
21311,714,2026-05-26,Roku,kids,22,True
21312,714,2026-06-20,Web,comedy,45,True
21313,714,2026-03-24,Roku,reality,62,True
21314,714,2026-03-31,iOS,drama,74,False
21315,714,2026-05-30,Web,drama,95,False
21316,714,2026-06-18,Android,reality,17,True
21317,714,2026-05-19,iOS,anime,72,False
21318,714,2026-03-21,Android,kids,60,False
21319,714,2026-05-22,iOS,drama,26,True
21320,714,2026-06-23,iOS,true_crime,89,True
21321,714,2026-06-01,Roku,true_crime,27,True
21322,714,2026-05-09,SmartTV,reality,73,False
21323,714,2026-05-08,Android,documentary,76,False
21324,714,2026-03-30,iOS,documentary,1,False
21325,714,2026-06-10,SmartTV,kids,42,False
21326,714,2026-05-13,SmartTV,anime,29,False
21327,714,2026-06-02,SmartTV,reality,44,False
21328,714,2026-06-11,Web,anime,37,True
21329,714,2026-05-20,Roku,documentary,19,True
21330,714,2026-06-26,iOS,documentary,89,True
21331,715,2026-06-25,iOS,documentary,44,True
21332,715,2026-06-14,Roku,drama,1,False
21333,715,2026-06-16,Android,anime,17,False
21334,715,2026-06-12,Web,reality,49,True
21335,715,2026-06-13,Web,reality,48,False
21336,715,2026-06-09,Roku,comedy,1,False
21337,715,2026-06-21,Roku,sci_fi,78,False
21338,715,2026-06-19,Roku,documentary,60,True
21339,715,2026-06-13,Web,documentary,28,True
21340,715,2026-06-22,Android,documentary,122,False
21341,715,2026-06-25,Roku,reality,68,False
21342,715,2026-06-11,iOS,documentary,52,False
21343,715,2026-06-22,Android,comedy,69,False
21344,715,2026-06-28,iOS,drama,1,True
21345,715,2026-06-17,Android,kids,50,True
21346,716,2026-01-09,Web,true_crime,21,True
21347,716,2026-05-30,Android,kids,77,True
21348,716,2025-07-31,Android,true_crime,14,False
21349,716,2026-01-06,Android,reality,81,True
21350,716,2025-08-18,Roku,sci_fi,66,False
21351,716,2025-10-27,Web,comedy,27,False
21352,716,2025-12-21,SmartTV,reality,58,True
21353,716,2026-05-02,Android,comedy,52,False
21354,716,2026-06-14,Roku,drama,47,False
21355,716,2025-12-23,SmartTV,documentary,51,True
21356,716,2025-08-27,Android,drama,60,True
21357,716,2026-04-09,Web,true_crime,30,False
21358,716,2025-09-07,Android,true_crime,59,False
21359,716,2025-12-25,Web,anime,57,False
21360,716,2026-02-26,Web,documentary,45,True
21361,716,2026-03-30,SmartTV,drama,89,True
21362,716,2025-10-20,SmartTV,sci_fi,44,True
21363,716,2025-11-20,Roku,true_crime,115,False
21364,716,2026-05-16,SmartTV,documentary,51,True
21365,716,2026-03-20,SmartTV,reality,45,False
21366,716,2025-11-08,iOS,drama,31,True
21367,716,2025-11-25,SmartTV,comedy,1,True
21368,716,2026-04-20,Web,anime,60,False
21369,716,2026-01-03,Roku,sci_fi,26,True
21370,716,2025-12-27,iOS,sci_fi,46,False
21371,716,2026-03-17,iOS,reality,41,True
21372,716,2026-04-10,Android,kids,22,False
21373,716,2025-09-13,Roku,sci_fi,25,False
21374,716,2025-11-12,Android,true_crime,35,True
21375,716,2026-02-07,SmartTV,drama,43,False
21376,716,2026-06-05,Web,anime,45,True
21377,716,2026-03-15,iOS,comedy,32,True
21378,716,2026-02-24,Android,anime,45,True
21379,716,2025-11-28,SmartTV,true_crime,50,False
21380,716,2026-01-04,Roku,documentary,79,False
21381,716,2025-07-25,Web,kids,20,False
21382,716,2026-03-24,Roku,sci_fi,14,True
21383,716,2025-08-27,iOS,true_crime,139,True
21384,716,2026-04-19,SmartTV,documentary,108,False
21385,716,2025-12-14,SmartTV,documentary,1,True
21386,716,2025-11-19,Roku,comedy,50,True
21387,716,2026-06-07,Roku,drama,58,True
21388,716,2025-12-02,Web,anime,32,True
21389,716,2025-08-11,iOS,sci_fi,124,False
21390,716,2025-09-01,Android,drama,1,True
21391,716,2025-12-25,Web,kids,73,False
21392,716,2026-02-22,SmartTV,comedy,48,False
21393,716,2026-02-24,SmartTV,anime,86,True
21394,716,2025-08-28,iOS,reality,30,True
21395,717,2025-05-01,Android,reality,10,True
21396,717,2025-06-03,Web,drama,1,False
21397,717,2025-01-06,iOS,true_crime,56,True
21398,717,2024-09-10,Roku,sci_fi,35,False
21399,717,2025-04-09,iOS,true_crime,42,True
21400,717,2025-06-05,iOS,reality,59,False
21401,717,2024-10-13,iOS,sci_fi,15,False
21402,717,2025-04-08,Android,comedy,27,True
21403,717,2024-12-18,iOS,sci_fi,8,True
21404,717,2025-05-13,Web,documentary,48,False
21405,717,2024-07-03,Web,true_crime,36,True
21406,717,2025-01-18,Web,drama,82,False
21407,717,2025-09-08,SmartTV,sci_fi,22,True
21408,717,2024-09-01,Roku,comedy,109,False
21409,717,2025-05-17,iOS,comedy,55,True
21410,717,2025-07-16,Android,comedy,28,True
21411,717,2025-08-04,SmartTV,kids,31,True
21412,717,2025-07-06,SmartTV,comedy,49,True
21413,717,2024-11-23,Android,documentary,50,True
21414,717,2024-10-01,Android,comedy,23,True
21415,717,2025-08-29,iOS,drama,79,True
21416,717,2024-11-03,Web,documentary,33,True
21417,717,2025-01-27,iOS,kids,48,True
21418,717,2025-07-27,iOS,true_crime,9,False
21419,717,2025-10-16,SmartTV,anime,27,True
21420,717,2025-01-28,Roku,reality,44,False
21421,717,2025-02-28,Web,drama,51,True
21422,717,2025-03-15,Android,reality,48,True
21423,717,2025-08-17,SmartTV,reality,102,True
21424,717,2024-10-30,iOS,true_crime,53,False
21425,717,2025-03-29,iOS,anime,85,True
21426,717,2025-08-27,Android,kids,32,False
21427,717,2025-10-05,Android,drama,53,True
21428,717,2025-10-20,iOS,comedy,1,True
21429,717,2024-07-20,Web,sci_fi,19,True
21430,717,2025-01-22,Roku,sci_fi,19,True
21431,717,2024-11-14,iOS,comedy,59,True
21432,717,2024-12-06,Web,reality,54,False
21433,717,2025-11-10,SmartTV,kids,8,True
21434,717,2025-12-18,Web,documentary,64,False
21435,717,2025-06-01,SmartTV,anime,90,True
21436,717,2025-04-06,Web,kids,1,False
21437,717,2025-07-22,iOS,drama,60,False
21438,717,2024-08-14,Android,reality,79,True
21439,717,2024-09-25,Web,reality,81,True
21440,717,2024-09-11,Roku,comedy,1,True
21441,717,2025-06-04,Android,drama,34,True
21442,717,2025-10-06,SmartTV,sci_fi,44,False
21443,717,2025-02-27,Roku,sci_fi,9,True
21444,718,2025-05-09,Web,documentary,1,False
21445,718,2025-01-20,Web,true_crime,1,False
21446,718,2024-11-24,Web,comedy,43,True
21447,718,2024-06-07,Web,comedy,45,True
21448,718,2024-05-01,iOS,documentary,66,False
21449,718,2025-07-10,iOS,kids,1,True
21450,718,2024-06-13,iOS,anime,54,False
21451,719,2025-05-31,Web,drama,1,True
21452,719,2026-02-07,Roku,true_crime,52,False
21453,719,2024-10-31,Web,documentary,17,False
21454,719,2025-06-15,Android,reality,3,False
21455,719,2025-06-22,SmartTV,reality,13,False
21456,719,2025-11-20,SmartTV,sci_fi,56,True
21457,719,2024-11-17,iOS,sci_fi,11,False
21458,719,2025-08-31,iOS,sci_fi,96,True
21459,719,2025-02-08,Roku,reality,46,True
21460,719,2025-08-17,iOS,sci_fi,37,True
21461,719,2024-11-11,Android,kids,77,True
21462,719,2025-02-04,Android,comedy,98,True
21463,719,2025-09-15,Android,comedy,59,False
21464,719,2025-01-12,Roku,reality,41,False
21465,719,2025-10-08,Android,kids,64,True
21466,719,2025-11-16,Web,sci_fi,54,False
21467,720,2024-12-11,iOS,anime,69,False
21468,720,2025-11-15,iOS,sci_fi,24,True
21469,720,2026-02-06,Android,kids,76,False
21470,720,2025-12-08,Android,anime,18,True
21471,720,2025-05-24,Roku,drama,68,True
21472,720,2025-07-15,iOS,sci_fi,29,True
21473,720,2025-01-10,Roku,anime,12,True
21474,720,2026-02-20,Roku,anime,51,True
21475,720,2025-05-29,Roku,drama,53,False
21476,720,2025-06-03,Roku,reality,41,True
21477,720,2025-07-24,SmartTV,reality,47,False
21478,720,2024-12-19,SmartTV,kids,73,False
21479,720,2025-08-28,SmartTV,comedy,43,True
21480,720,2025-08-22,Web,documentary,53,True
21481,720,2026-05-01,Web,sci_fi,39,False
21482,720,2025-11-25,iOS,documentary,41,False
21483,720,2025-03-10,Roku,anime,47,True
21484,720,2025-07-04,Android,comedy,68,False
21485,720,2025-08-24,iOS,reality,58,True
21486,720,2025-05-19,Android,reality,43,False
21487,720,2025-01-10,iOS,anime,75,True
21488,720,2025-02-14,Roku,reality,60,True
21489,720,2025-12-12,Roku,kids,29,True
21490,720,2026-02-22,iOS,sci_fi,25,True
21491,720,2025-06-03,iOS,reality,49,False
21492,720,2026-05-19,SmartTV,kids,67,True
21493,720,2026-05-20,Android,comedy,13,False
21494,720,2025-07-04,Roku,documentary,65,True
21495,720,2025-02-02,Web,anime,64,True
21496,720,2026-04-25,SmartTV,comedy,1,True
21497,720,2025-12-01,Web,true_crime,25,True
21498,720,2026-04-06,SmartTV,true_crime,1,True
21499,720,2025-05-28,iOS,documentary,1,False
21500,720,2025-06-05,Roku,comedy,67,True
21501,720,2025-11-21,Android,reality,83,False
21502,720,2025-03-18,Android,true_crime,46,True
21503,720,2025-07-16,Web,true_crime,87,True
21504,720,2026-01-10,Roku,drama,87,False
21505,720,2025-05-22,iOS,documentary,59,True
21506,720,2025-07-19,iOS,comedy,1,False
21507,720,2025-03-02,Roku,sci_fi,1,True
21508,720,2025-03-15,Web,kids,13,True
21509,720,2026-03-04,SmartTV,true_crime,7,True
21510,720,2026-03-24,Roku,documentary,35,True
21511,720,2026-05-06,SmartTV,reality,102,True
21512,720,2026-01-24,iOS,documentary,59,True
21513,720,2025-04-10,Roku,anime,42,False
21514,720,2025-12-01,iOS,kids,26,False
21515,720,2026-05-15,iOS,drama,39,True
21516,720,2025-11-10,SmartTV,drama,1,False
21517,720,2025-05-20,Android,sci_fi,26,False
21518,720,2024-12-29,Android,comedy,88,False
21519,721,2025-02-07,iOS,sci_fi,80,True
21520,721,2025-05-16,Roku,kids,39,True
21521,721,2025-02-27,SmartTV,anime,6,True
21522,721,2024-12-27,Web,drama,33,True
21523,721,2024-11-12,SmartTV,kids,2,False
21524,721,2025-11-12,Android,true_crime,48,True
21525,721,2025-08-04,SmartTV,kids,67,False
21526,721,2026-04-19,Android,reality,48,False
21527,721,2025-09-12,SmartTV,anime,3,False
21528,721,2025-02-16,iOS,sci_fi,1,True
21529,721,2025-04-15,Android,sci_fi,69,True
21530,721,2026-04-29,Roku,sci_fi,56,True
21531,721,2025-09-28,Roku,true_crime,22,False
21532,721,2025-01-06,Web,anime,95,True
21533,721,2024-12-27,SmartTV,documentary,49,False
21534,721,2025-10-10,SmartTV,true_crime,5,False
21535,721,2025-03-29,iOS,kids,41,True
21536,721,2025-06-02,Roku,comedy,25,False
21537,721,2025-07-16,Web,anime,41,False
21538,721,2025-12-12,Web,sci_fi,12,True
21539,721,2025-09-26,iOS,kids,87,True
21540,721,2025-10-30,Web,sci_fi,62,True
21541,721,2026-03-26,Web,documentary,1,True
21542,721,2024-12-25,iOS,true_crime,25,True
21543,721,2025-08-02,Android,reality,76,False
21544,721,2025-05-30,Android,sci_fi,85,False
21545,721,2025-06-27,Roku,true_crime,43,True
21546,721,2025-05-13,Web,drama,41,True
21547,721,2025-05-16,iOS,reality,43,False
21548,721,2024-12-09,Web,documentary,52,True
21549,721,2025-05-30,iOS,comedy,77,False
21550,721,2025-01-24,Web,anime,103,True
21551,721,2025-07-06,Roku,sci_fi,55,False
21552,721,2025-10-30,SmartTV,documentary,35,True
21553,721,2026-02-09,Web,drama,32,False
21554,721,2025-04-10,iOS,anime,70,False
21555,722,2025-03-08,iOS,drama,43,True
21556,722,2025-12-14,SmartTV,kids,22,False
21557,722,2026-05-01,iOS,sci_fi,37,False
21558,722,2025-11-16,Web,comedy,72,False
21559,722,2025-02-23,Web,documentary,55,True
21560,722,2025-01-15,iOS,drama,46,True
21561,722,2025-04-10,Web,true_crime,24,True
21562,722,2025-03-20,Android,comedy,23,True
21563,722,2025-12-20,SmartTV,kids,42,False
21564,722,2026-03-16,iOS,true_crime,38,True
21565,722,2025-11-22,Android,reality,73,False
21566,722,2024-12-01,SmartTV,comedy,103,True
21567,722,2025-07-18,Roku,comedy,18,True
21568,722,2024-12-30,Web,reality,84,True
21569,722,2024-12-27,Roku,comedy,50,True
21570,722,2025-05-01,iOS,kids,111,True
21571,722,2026-02-26,Roku,documentary,56,False
21572,722,2025-09-09,Android,anime,20,False
21573,722,2026-03-03,Roku,true_crime,86,False
21574,723,2025-05-29,iOS,documentary,19,False
21575,723,2024-07-28,Roku,kids,130,True
21576,723,2025-02-02,Android,documentary,75,False
21577,723,2025-06-24,Web,true_crime,13,True
21578,723,2024-06-24,Roku,comedy,61,False
21579,723,2025-09-29,Android,drama,84,True
21580,723,2024-09-16,Android,reality,39,True
21581,723,2025-03-20,Web,kids,104,True
21582,723,2025-06-24,iOS,anime,63,True
21583,723,2025-10-17,SmartTV,true_crime,26,True
21584,723,2025-07-22,Android,kids,1,True
21585,723,2024-08-27,Android,reality,22,True
21586,723,2025-08-13,iOS,comedy,8,True
21587,723,2025-09-20,Web,documentary,1,False
21588,723,2025-03-19,Web,reality,20,False
21589,723,2024-12-28,iOS,true_crime,87,True
21590,723,2025-01-20,Roku,kids,3,True
21591,723,2025-05-18,Roku,true_crime,1,False
21592,723,2024-10-28,Roku,anime,70,True
21593,723,2025-04-14,Web,sci_fi,32,True
21594,723,2025-11-01,iOS,kids,52,True
21595,724,2025-06-19,SmartTV,drama,28,False
21596,724,2025-08-12,Android,kids,52,True
21597,724,2025-05-21,Roku,anime,1,True
21598,724,2025-07-17,Web,drama,56,False
21599,724,2025-01-16,iOS,true_crime,1,True
21600,724,2025-12-21,Roku,sci_fi,88,False
21601,724,2024-09-08,Roku,drama,46,True
21602,724,2025-11-03,Android,drama,42,True
21603,724,2025-09-27,iOS,reality,24,True
21604,724,2025-06-22,Android,comedy,49,False
21605,724,2024-09-01,SmartTV,sci_fi,34,False
21606,724,2025-04-09,iOS,drama,65,True
21607,724,2024-09-06,Android,documentary,77,True
21608,724,2025-03-02,Roku,comedy,33,True
21609,724,2025-09-03,SmartTV,drama,65,False
21610,724,2025-08-15,Android,documentary,38,True
21611,724,2025-01-02,Web,drama,75,True
21612,724,2025-03-27,iOS,true_crime,72,True
21613,724,2025-08-03,Web,reality,60,True
21614,724,2024-11-20,Android,sci_fi,7,True
21615,724,2025-10-03,Android,documentary,23,False
21616,724,2025-04-24,iOS,documentary,50,True
21617,724,2024-10-21,SmartTV,documentary,9,True
21618,724,2025-03-03,Web,kids,15,True
21619,724,2025-05-30,Android,sci_fi,51,False
21620,724,2025-06-16,iOS,documentary,24,False
21621,724,2024-10-21,Web,comedy,129,True
21622,724,2024-10-26,iOS,comedy,85,True
21623,724,2025-01-05,iOS,comedy,85,True
21624,724,2025-05-10,Roku,reality,9,False
21625,724,2025-09-21,iOS,anime,1,True
21626,724,2025-02-17,Web,kids,12,True
21627,724,2024-10-18,iOS,comedy,53,True
21628,724,2024-09-04,Roku,drama,14,True
