event_id,user_id,event_date,event_type,plan,mrr_impact,cancel_reason
1109,486,2026-01-27,reactivation,Basic,9.99,
1110,487,2026-04-04,trial_start,,0.0,
1111,487,2026-04-11,subscription_start,Basic,9.99,
1112,488,2024-11-27,subscription_start,Premium,21.99,
1113,488,2025-04-26,cancellation,Premium,-21.99,price
1114,489,2025-11-26,subscription_start,Premium,21.99,
1115,489,2026-02-24,cancellation,Premium,-21.99,found_alternative
1116,490,2024-10-10,trial_start,,0.0,
1117,490,2024-10-17,subscription_start,Family,27.99,
1118,490,2025-01-15,cancellation,Family,-27.99,not_using
1119,491,2024-11-25,trial_start,,0.0,
1120,491,2024-12-02,trial_churn,,0.0,
1121,492,2025-10-09,trial_start,,0.0,
1122,492,2025-10-16,trial_churn,,0.0,
1123,493,2026-06-20,trial_start,,0.0,
1124,493,2026-06-27,subscription_start,Standard,15.99,
1125,494,2025-05-14,subscription_start,Premium,21.99,
1126,494,2025-06-13,cancellation,Premium,-21.99,technical_issues
1127,495,2025-04-14,subscription_start,Standard,15.99,
1128,496,2025-02-11,trial_start,,0.0,
1129,496,2025-02-18,trial_churn,,0.0,
1130,497,2026-04-28,subscription_start,Standard,15.99,
1131,498,2026-03-18,trial_start,,0.0,
1132,498,2026-03-25,subscription_start,Premium,21.99,
1133,499,2026-03-13,trial_start,,0.0,
1134,499,2026-03-20,trial_churn,,0.0,
1135,500,2024-01-01,subscription_start,Basic,9.99,
1136,500,2024-01-31,cancellation,Basic,-9.99,price
1137,500,2024-05-22,reactivation,Family,27.99,
1138,500,2025-06-16,cancellation,Family,-27.99,price
1139,501,2024-11-05,subscription_start,Premium,21.99,
1140,501,2025-08-02,cancellation,Premium,-21.99,content_dissatisfaction
1141,502,2024-09-13,trial_start,,0.0,
1142,502,2024-09-20,subscription_start,Basic,9.99,
1143,502,2025-07-17,cancellation,Basic,-9.99,price
1144,503,2025-10-02,subscription_start,Premium,21.99,
1145,503,2026-05-30,upgrade,Family,27.99,
1146,504,2025-12-21,trial_start,,0.0,
1147,504,2025-12-28,subscription_start,Standard,15.99,
1148,504,2026-01-27,cancellation,Standard,-15.99,found_alternative
1149,505,2025-06-15,subscription_start,Basic,9.99,
1150,505,2025-07-15,upgrade,Premium,21.99,
1151,505,2025-12-12,downgrade,Basic,9.99,
1152,506,2025-03-08,subscription_start,Family,27.99,
1153,506,2026-06-01,downgrade,Premium,21.99,
1154,507,2024-04-14,trial_start,,0.0,
1155,507,2024-04-21,subscription_start,Standard,15.99,
1156,507,2024-05-21,cancellation,Standard,-15.99,content_dissatisfaction
1157,508,2026-04-12,trial_start,,0.0,
1158,508,2026-04-19,trial_churn,,0.0,
1159,509,2024-01-09,trial_start,,0.0,
1160,509,2024-01-16,subscription_start,Basic,9.99,
1161,510,2024-06-04,trial_start,,0.0,
1162,510,2024-06-11,subscription_start,Standard,15.99,
1163,511,2024-04-12,trial_start,,0.0,
1164,511,2024-04-19,subscription_start,Basic,9.99,
1165,511,2024-05-19,upgrade,Standard,15.99,
1166,511,2024-06-18,cancellation,Standard,-15.99,found_alternative
1167,511,2024-08-13,reactivation,Basic,9.99,
1168,511,2024-12-11,upgrade,Family,27.99,
1169,511,2025-03-11,cancellation,Family,-27.99,content_dissatisfaction
1170,512,2025-03-15,trial_start,,0.0,
1171,512,2025-03-22,subscription_start,Basic,9.99,
1172,512,2025-05-21,cancellation,Basic,-9.99,not_using
1173,512,2025-06-28,reactivation,Basic,9.99,
1174,512,2026-03-25,cancellation,Basic,-9.99,price
1175,513,2025-09-07,subscription_start,Basic,9.99,
1176,513,2025-10-07,cancellation,Basic,-9.99,price
1177,514,2025-11-05,subscription_start,Basic,9.99,
1178,514,2026-03-05,upgrade,Premium,21.99,
1179,515,2024-10-29,trial_start,,0.0,
1180,515,2024-11-05,subscription_start,Basic,9.99,
1181,516,2024-04-25,subscription_start,Premium,21.99,
1182,516,2026-03-16,cancellation,Premium,-21.99,not_using
1183,517,2024-01-13,trial_start,,0.0,
1184,517,2024-01-20,subscription_start,Standard,15.99,
1185,517,2024-06-18,cancellation,Standard,-15.99,price
1186,518,2025-07-13,trial_start,,0.0,
1187,518,2025-07-20,subscription_start,Premium,21.99,
1188,518,2025-10-18,cancellation,Premium,-21.99,content_dissatisfaction
1189,519,2024-03-10,subscription_start,Standard,15.99,
1190,519,2025-07-03,cancellation,Standard,-15.99,content_dissatisfaction
1191,520,2025-02-11,trial_start,,0.0,
1192,520,2025-02-18,subscription_start,Premium,21.99,
1193,520,2025-06-18,cancellation,Premium,-21.99,not_using
1194,521,2025-02-15,trial_start,,0.0,
1195,521,2025-02-22,trial_churn,,0.0,
1196,522,2024-11-13,trial_start,,0.0,
3220,522,2024-11-13,trial_start,,0.0,
1197,522,2024-11-20,subscription_start,Basic,9.99,
1198,523,2025-02-04,trial_start,,0.0,
1199,523,2025-02-11,subscription_start,Premium,21.99,
1200,523,2026-01-07,upgrade,Family,27.99,
1201,524,2025-03-23,trial_start,,0.0,
1202,524,2025-03-30,subscription_start,Basic,9.99,
1203,524,2025-04-29,cancellation,Basic,-9.99,found_alternative
3214,524,2025-04-29,cancellation,Basic,-9.99,found_alternative
3222,524,2025-04-29,cancellation,Basic,-9.99,found_alternative
1204,525,2025-09-18,trial_start,,0.0,
1205,525,2025-09-25,subscription_start,Premium,21.99,
1206,525,2025-12-24,cancellation,Premium,-21.99,technical_issues
1207,526,2025-12-25,trial_start,,0.0,
1208,526,2026-01-01,trial_churn,,0.0,
1209,527,2026-03-12,subscription_start,Premium,21.99,
1210,528,2024-04-30,trial_start,,0.0,
1211,528,2024-05-07,subscription_start,Basic,9.99,
1212,528,2024-12-03,cancellation,Basic,-9.99,not_using
1213,529,2025-12-30,trial_start,,0.0,
1214,529,2026-01-06,trial_churn,,0.0,
1215,530,2025-05-26,subscription_start,Premium,21.99,
1216,530,2026-06-20,cancellation,Premium,-21.99,price
1217,531,2025-11-21,subscription_start,Standard,15.99,
1218,532,2024-01-13,trial_start,,0.0,
1219,532,2024-01-20,subscription_start,Standard,15.99,
1220,532,2024-04-19,cancellation,Standard,-15.99,found_alternative
1221,533,2026-05-28,trial_start,,0.0,
1222,533,2026-06-04,subscription_start,Basic,9.99,
1223,534,2024-09-11,trial_start,,0.0,
1224,534,2024-09-18,trial_churn,,0.0,
1225,535,2024-05-02,subscription_start,Basic,9.99,
1226,535,2024-06-01,cancellation,Basic,-9.99,not_using
1227,536,2024-02-17,subscription_start,Standard,15.99,
1228,536,2024-07-16,downgrade,Basic,9.99,
1229,536,2025-09-09,upgrade,Premium,21.99,
1230,537,2024-11-14,trial_start,,0.0,
1231,537,2024-11-21,subscription_start,Premium,21.99,
1232,537,2025-05-20,cancellation,Premium,-21.99,not_using
1233,538,2025-07-31,trial_start,,0.0,
1234,538,2025-08-07,subscription_start,Standard,15.99,
1235,538,2026-06-03,upgrade,Premium,21.99,
1236,539,2025-05-20,trial_start,,0.0,
1237,539,2025-05-27,subscription_start,Premium,21.99,
1238,539,2025-06-26,cancellation,Premium,-21.99,found_alternative
1239,539,2025-08-07,reactivation,Basic,9.99,
1240,539,2026-01-04,upgrade,Family,27.99,
1241,540,2025-02-23,subscription_start,Standard,15.99,
1242,541,2024-01-02,trial_start,,0.0,
1243,541,2024-01-09,subscription_start,Premium,21.99,
1244,541,2025-02-02,downgrade,Basic,9.99,
1245,542,2025-06-26,subscription_start,Premium,21.99,
1246,542,2025-08-25,downgrade,Basic,9.99,
1247,542,2025-09-24,cancellation,Basic,-9.99,moved_competitor
1248,543,2024-04-05,trial_start,,0.0,
1249,543,2024-04-12,trial_churn,,0.0,
1250,544,2025-01-16,trial_start,,0.0,
1251,544,2025-01-23,trial_churn,,0.0,
1252,545,2025-10-14,subscription_start,Basic,9.99,
1253,546,2024-05-13,subscription_start,Standard,15.99,
1254,546,2025-10-05,cancellation,Standard,-15.99,content_dissatisfaction
1255,547,2026-01-23,subscription_start,Standard,15.99,
1256,548,2024-05-19,trial_start,,0.0,
1257,548,2024-05-26,trial_churn,,0.0,
1258,549,2025-02-20,trial_start,,0.0,
1259,549,2025-02-27,trial_churn,,0.0,
1260,550,2025-04-19,subscription_start,Standard,15.99,
1261,551,2025-12-14,trial_start,,0.0,
1262,551,2025-12-21,trial_churn,,0.0,
1263,552,2025-12-29,subscription_start,Family,27.99,
1264,553,2024-09-23,trial_start,,0.0,
1265,553,2024-09-30,subscription_start,Premium,21.99,
1266,553,2024-11-29,cancellation,Premium,-21.99,price
1267,553,2025-04-10,reactivation,Family,27.99,
1268,553,2025-08-08,cancellation,Family,-27.99,content_dissatisfaction
1269,554,2025-07-17,trial_start,,0.0,
1270,554,2025-07-24,trial_churn,,0.0,
1271,555,2024-03-04,subscription_start,Family,27.99,
1272,555,2024-10-30,cancellation,Family,-27.99,content_dissatisfaction
1273,556,2025-10-22,trial_start,,0.0,
1274,556,2025-10-29,trial_churn,,0.0,
1275,557,2024-03-07,trial_start,,0.0,
1276,557,2024-03-14,trial_churn,,0.0,
1277,558,2026-05-17,trial_start,,0.0,
1278,558,2026-05-24,trial_churn,,0.0,
1279,559,2025-08-10,trial_start,,0.0,
1280,559,2025-08-17,trial_churn,,0.0,
1281,560,2025-03-12,trial_start,,0.0,
1282,560,2025-03-19,trial_churn,,0.0,
1283,561,2026-06-23,trial_start,,0.0,
1284,561,2026-06-30,subscription_start,Family,27.99,
1285,562,2025-05-25,trial_start,,0.0,
1286,562,2025-06-01,subscription_start,Premium,21.99,
1287,562,2025-09-29,cancellation,Premium,-21.99,price
1288,562,2026-03-24,reactivation,Premium,21.99,
1289,563,2024-05-20,trial_start,,0.0,
1290,563,2024-05-27,trial_churn,,0.0,
1291,564,2026-04-01,trial_start,,0.0,
1292,564,2026-04-08,subscription_start,Standard,15.99,
1293,565,2026-03-11,trial_start,,0.0,
1294,565,2026-03-18,subscription_start,Standard,15.99,
1295,566,2024-07-03,trial_start,,0.0,
1296,566,2024-07-10,trial_churn,,0.0,
1297,567,2025-04-28,subscription_start,Standard,15.99,
1298,567,2026-03-24,cancellation,Standard,-15.99,content_dissatisfaction
1299,568,2024-04-12,subscription_start,Premium,21.99,
1300,568,2025-04-07,cancellation,Premium,-21.99,price
1301,569,2024-08-12,subscription_start,Standard,15.99,
1302,569,2024-09-11,cancellation,Standard,-15.99,not_using
1303,570,2026-05-15,subscription_start,Family,27.99,
1304,571,2024-01-29,subscription_start,Family,27.99,
1305,571,2025-07-22,downgrade,Premium,21.99,
1306,571,2025-07-22,cancellation,Premium,-21.99,content_dissatisfaction
1307,571,2025-11-07,reactivation,Premium,21.99,
1308,571,2026-01-06,downgrade,Basic,9.99,
1309,572,2026-05-06,trial_start,,0.0,
1310,572,2026-05-13,subscription_start,Standard,15.99,
1311,573,2024-08-26,trial_start,,0.0,
1312,573,2024-09-02,subscription_start,Standard,15.99,
1313,573,2026-02-24,downgrade,Basic,9.99,
1314,574,2025-09-20,subscription_start,Basic,9.99,
1315,574,2025-12-19,cancellation,Basic,-9.99,moved_competitor
1316,575,2026-05-14,subscription_start,Standard,15.99,
1317,576,2026-05-16,subscription_start,Premium,21.99,
1318,577,2025-11-09,trial_start,,0.0,
1319,577,2025-11-16,trial_churn,,0.0,
1320,578,2024-06-10,trial_start,,0.0,
1321,578,2024-06-17,subscription_start,Premium,21.99,
1322,578,2025-03-14,upgrade,Family,27.99,
1323,578,2026-05-08,downgrade,Basic,9.99,
1324,579,2025-07-29,subscription_start,Standard,15.99,
1325,579,2025-10-27,cancellation,Standard,-15.99,price
1326,580,2025-01-22,subscription_start,Premium,21.99,
1327,580,2025-04-22,cancellation,Premium,-21.99,price
1328,581,2025-12-19,trial_start,,0.0,
1329,581,2025-12-26,subscription_start,Standard,15.99,
1330,581,2026-01-25,cancellation,Standard,-15.99,found_alternative
1331,582,2025-09-08,trial_start,,0.0,
1332,582,2025-09-15,trial_churn,,0.0,
1333,583,2024-04-16,trial_start,,0.0,
1334,583,2024-04-23,subscription_start,Basic,9.99,
1335,583,2024-12-19,cancellation,Basic,-9.99,moved_competitor
1336,584,2024-11-23,trial_start,,0.0,
1337,584,2024-11-30,trial_churn,,0.0,
1338,585,2024-09-28,subscription_start,Premium,21.99,
1339,585,2025-02-25,cancellation,Premium,-21.99,not_using
1340,586,2026-01-07,subscription_start,Standard,15.99,
1341,587,2026-06-24,trial_start,,0.0,
1342,587,2026-07-01,subscription_start,Standard,15.99,
1343,588,2026-04-28,trial_start,,0.0,
1344,588,2026-05-05,trial_churn,,0.0,
1345,589,2024-03-16,trial_start,,0.0,
1346,589,2024-03-23,trial_churn,,0.0,
1347,590,2024-06-23,trial_start,,0.0,
1348,590,2024-06-30,trial_churn,,0.0,
1349,591,2025-09-20,trial_start,,0.0,
1350,591,2025-09-27,trial_churn,,0.0,
1351,592,2025-03-20,trial_start,,0.0,
1352,592,2025-03-27,subscription_start,Standard,15.99,
1353,592,2025-07-25,cancellation,Standard,-15.99,not_using
1354,592,2026-02-10,reactivation,Premium,21.99,
1355,593,2025-07-21,trial_start,,0.0,
1356,593,2025-07-28,trial_churn,,0.0,
1357,594,2025-02-06,trial_start,,0.0,
1358,594,2025-02-13,trial_churn,,0.0,
1359,595,2025-03-13,trial_start,,0.0,
1360,595,2025-03-20,subscription_start,Standard,15.99,
1361,596,2024-04-09,trial_start,,0.0,
1362,596,2024-04-16,subscription_start,Basic,9.99,
1363,596,2025-12-07,cancellation,Basic,-9.99,found_alternative
1364,597,2024-04-28,trial_start,,0.0,
1365,597,2024-05-05,subscription_start,Family,27.99,
1366,597,2025-06-29,downgrade,Standard,15.99,
1367,597,2026-01-25,cancellation,Standard,-15.99,not_using
1368,598,2025-07-11,trial_start,,0.0,
1369,598,2025-07-18,trial_churn,,0.0,
1370,599,2024-02-15,trial_start,,0.0,
1371,599,2024-02-22,trial_churn,,0.0,
1372,600,2024-06-03,trial_start,,0.0,
1373,600,2024-06-10,trial_churn,,0.0,
1374,601,2026-02-13,subscription_start,Basic,9.99,
1375,601,2026-04-14,cancellation,Basic,-9.99,price
1376,602,2025-03-04,subscription_start,Basic,9.99,
1377,603,2025-05-02,trial_start,,0.0,
1378,603,2025-05-09,trial_churn,,0.0,
1379,604,2025-06-13,subscription_start,Standard,15.99,
1380,604,2025-12-10,cancellation,Standard,-15.99,content_dissatisfaction
1381,605,2025-04-04,subscription_start,Premium,21.99,
1382,605,2025-09-01,cancellation,Premium,-21.99,moved_competitor
1383,605,2025-11-07,reactivation,Standard,15.99,
1384,605,2026-03-07,downgrade,Basic,9.99,
1385,606,2024-05-09,trial_start,,0.0,
1386,606,2024-05-16,trial_churn,,0.0,
1387,607,2026-04-22,subscription_start,Standard,15.99,
1388,608,2026-04-06,trial_start,,0.0,
1389,608,2026-04-13,trial_churn,,0.0,
1390,609,2024-10-09,trial_start,,0.0,
1391,609,2024-10-16,trial_churn,,0.0,
1392,610,2026-03-11,trial_start,,0.0,
1393,610,2026-03-18,trial_churn,,0.0,
1394,611,2026-02-15,subscription_start,Standard,15.99,
1395,612,2026-06-07,trial_start,,0.0,
1396,612,2026-06-14,trial_churn,,0.0,
1397,613,2025-05-12,trial_start,,0.0,
1398,613,2025-05-19,subscription_start,Basic,9.99,
1399,614,2025-09-25,subscription_start,Basic,9.99,
1400,614,2025-10-25,cancellation,Basic,-9.99,content_dissatisfaction
1401,615,2024-12-05,subscription_start,Basic,9.99,
1402,615,2025-01-04,upgrade,Premium,21.99,
1403,615,2026-01-29,cancellation,Premium,-21.99,price
1404,616,2024-01-21,subscription_start,Basic,9.99,
1405,616,2025-07-14,upgrade,Family,27.99,
1406,617,2026-05-28,subscription_start,Family,27.99,
1407,618,2025-03-29,trial_start,,0.0,
1408,618,2025-04-05,trial_churn,,0.0,
1409,619,2024-08-04,subscription_start,Standard,15.99,
1410,619,2025-01-01,cancellation,Standard,-15.99,content_dissatisfaction
1411,620,2025-06-11,trial_start,,0.0,
1412,620,2025-06-18,subscription_start,Basic,9.99,
1413,621,2026-05-21,subscription_start,Basic,9.99,
1414,622,2024-07-24,subscription_start,Basic,9.99,
1415,622,2025-02-19,upgrade,Standard,15.99,
1416,623,2024-10-07,subscription_start,Premium,21.99,
3213,623,2024-10-07,subscription_start,Premium,21.99,
1417,623,2025-10-02,cancellation,Premium,-21.99,price
1418,624,2024-09-04,trial_start,,0.0,
1419,624,2024-09-11,trial_churn,,0.0,
1420,625,2024-12-24,trial_start,,0.0,
1421,625,2024-12-31,trial_churn,,0.0,
1422,626,2025-01-30,subscription_start,Standard,15.99,
1423,626,2025-09-27,downgrade,Basic,9.99,
1424,627,2025-10-24,trial_start,,0.0,
1425,627,2025-10-31,subscription_start,Standard,15.99,
1426,627,2025-12-30,upgrade,Family,27.99,
1427,628,2026-06-04,trial_start,,0.0,
1428,628,2026-06-11,trial_churn,,0.0,
1429,629,2024-01-09,subscription_start,Basic,9.99,
1430,629,2024-12-04,cancellation,Basic,-9.99,found_alternative
1431,630,2025-12-27,trial_start,,0.0,
1432,630,2026-01-03,trial_churn,,0.0,
1433,631,2024-08-11,trial_start,,0.0,
1434,631,2024-08-18,subscription_start,Premium,21.99,
1435,631,2025-03-16,downgrade,Basic,9.99,
1436,631,2026-01-10,cancellation,Basic,-9.99,price
1437,632,2024-04-14,trial_start,,0.0,
1438,632,2024-04-21,trial_churn,,0.0,
1439,633,2025-08-31,trial_start,,0.0,
1440,633,2025-09-07,subscription_start,Basic,9.99,
1441,634,2024-10-10,trial_start,,0.0,
1442,634,2024-10-17,trial_churn,,0.0,
1443,635,2025-06-13,trial_start,,0.0,
1444,635,2025-06-20,subscription_start,Basic,9.99,
1445,635,2026-06-15,cancellation,Basic,-9.99,content_dissatisfaction
1446,636,2024-11-23,trial_start,,0.0,
1447,636,2024-11-30,trial_churn,,0.0,
1448,637,2025-03-04,subscription_start,Standard,15.99,
1449,637,2026-04-28,cancellation,Standard,-15.99,moved_competitor
1450,638,2024-12-17,subscription_start,Standard,15.99,
1451,638,2026-02-10,cancellation,Standard,-15.99,not_using
1452,639,2025-11-18,trial_start,,0.0,
1453,639,2025-11-25,subscription_start,Standard,15.99,
1454,640,2024-04-09,subscription_start,Basic,9.99,
1455,640,2025-06-03,cancellation,Basic,-9.99,content_dissatisfaction
1456,641,2024-07-06,subscription_start,Basic,9.99,
1457,641,2025-09-29,cancellation,Basic,-9.99,content_dissatisfaction
1458,642,2024-11-10,trial_start,,0.0,
1459,642,2024-11-17,subscription_start,Standard,15.99,
1460,642,2025-11-12,cancellation,Standard,-15.99,not_using
1461,643,2025-04-19,trial_start,,0.0,
1462,643,2025-04-26,subscription_start,Premium,21.99,
1463,644,2025-09-27,subscription_start,Basic,9.99,
1464,645,2025-01-25,trial_start,,0.0,
1465,645,2025-02-01,trial_churn,,0.0,
1466,646,2024-07-24,trial_start,,0.0,
1467,646,2024-07-31,subscription_start,Standard,15.99,
1468,646,2025-01-27,upgrade,Premium,21.99,
1469,646,2025-01-27,cancellation,Premium,-21.99,price
1470,647,2026-06-02,trial_start,,0.0,
1471,647,2026-06-09,subscription_start,Family,27.99,
1472,648,2024-02-29,trial_start,,0.0,
1473,648,2024-03-07,subscription_start,Standard,15.99,
1474,648,2024-12-02,cancellation,Standard,-15.99,price
1475,649,2024-06-11,trial_start,,0.0,
1476,649,2024-06-18,subscription_start,Premium,21.99,
1477,649,2024-07-18,cancellation,Premium,-21.99,content_dissatisfaction
1478,650,2025-10-10,trial_start,,0.0,
1479,650,2025-10-17,subscription_start,Standard,15.99,
1480,650,2025-12-16,cancellation,Standard,-15.99,not_using
1481,651,2025-06-30,subscription_start,Premium,21.99,
1482,651,2025-07-30,cancellation,Premium,-21.99,content_dissatisfaction
1483,652,2025-06-27,trial_start,,0.0,
1484,652,2025-07-04,trial_churn,,0.0,
1485,653,2026-06-17,trial_start,,0.0,
1486,653,2026-06-24,trial_churn,,0.0,
1487,654,2024-06-20,trial_start,,0.0,
1488,654,2024-06-27,trial_churn,,0.0,
1489,655,2025-06-16,trial_start,,0.0,
1490,655,2025-06-23,trial_churn,,0.0,
1491,656,2025-05-16,trial_start,,0.0,
1492,656,2025-05-23,trial_churn,,0.0,
1493,657,2024-08-17,trial_start,,0.0,
1494,657,2024-08-24,trial_churn,,0.0,
1495,658,2025-01-10,subscription_start,Basic,9.99,
1496,659,2025-09-30,subscription_start,Family,27.99,
1497,660,2024-01-21,trial_start,,0.0,
1498,660,2024-01-28,subscription_start,Premium,21.99,
1499,661,2024-09-15,trial_start,,0.0,
1500,661,2024-09-22,trial_churn,,0.0,
1501,662,2025-11-08,subscription_start,Standard,15.99,
1502,662,2025-12-08,downgrade,Basic,9.99,
1503,663,2025-03-04,trial_start,,0.0,
1504,663,2025-03-11,subscription_start,Standard,15.99,
1505,663,2025-09-07,cancellation,Standard,-15.99,found_alternative
1506,664,2024-04-18,subscription_start,Standard,15.99,
1507,664,2024-05-18,upgrade,Family,27.99,
1508,664,2024-08-16,downgrade,Standard,15.99,
1509,664,2024-09-15,cancellation,Standard,-15.99,found_alternative
1510,665,2024-07-25,trial_start,,0.0,
1511,665,2024-08-01,trial_churn,,0.0,
1512,666,2024-07-31,subscription_start,Standard,15.99,
1513,666,2025-05-27,upgrade,Family,27.99,
1514,666,2025-06-26,cancellation,Family,-27.99,price
1515,666,2025-10-12,reactivation,Premium,21.99,
1516,666,2026-02-09,upgrade,Family,27.99,
1517,667,2026-05-05,subscription_start,Standard,15.99,
1518,668,2024-03-17,subscription_start,Premium,21.99,
1519,668,2024-06-15,downgrade,Basic,9.99,
1520,668,2026-01-06,upgrade,Standard,15.99,
1521,669,2024-10-30,subscription_start,Basic,9.99,
1522,670,2026-05-22,subscription_start,Standard,15.99,
1523,671,2024-04-07,trial_start,,0.0,
1524,671,2024-04-14,subscription_start,Premium,21.99,
1525,671,2025-12-05,downgrade,Standard,15.99,
1526,671,2026-04-04,upgrade,Premium,21.99,
1527,672,2025-03-24,subscription_start,Standard,15.99,
1528,673,2024-07-06,subscription_start,Standard,15.99,
1529,673,2026-03-28,cancellation,Standard,-15.99,price
1530,674,2025-12-07,trial_start,,0.0,
1531,674,2025-12-14,trial_churn,,0.0,
1532,675,2025-12-13,trial_start,,0.0,
1533,675,2025-12-20,trial_churn,,0.0,
1534,676,2025-08-27,trial_start,,0.0,
1535,676,2025-09-03,trial_churn,,0.0,
1536,677,2026-03-08,trial_start,,0.0,
1537,677,2026-03-15,trial_churn,,0.0,
1538,678,2025-05-14,trial_start,,0.0,
1539,678,2025-05-21,trial_churn,,0.0,
1540,679,2024-11-17,subscription_start,Premium,21.99,
1541,679,2025-03-17,downgrade,Standard,15.99,
1542,679,2026-06-10,cancellation,Standard,-15.99,not_using
1543,680,2024-08-17,trial_start,,0.0,
1544,680,2024-08-24,trial_churn,,0.0,
1545,681,2025-11-08,trial_start,,0.0,
1546,681,2025-11-15,trial_churn,,0.0,
1547,682,2026-04-26,trial_start,,0.0,
1548,682,2026-05-03,trial_churn,,0.0,
1549,683,2024-06-09,trial_start,,0.0,
1550,683,2024-06-16,trial_churn,,0.0,
1551,684,2025-05-18,trial_start,,0.0,
1552,684,2025-05-25,trial_churn,,0.0,
1553,685,2025-07-17,trial_start,,0.0,
1554,685,2025-07-24,subscription_start,Standard,15.99,
1555,685,2026-05-20,upgrade,Premium,21.99,
1556,686,2026-03-31,trial_start,,0.0,
1557,686,2026-04-07,subscription_start,Family,27.99,
1558,687,2025-05-24,trial_start,,0.0,
1559,687,2025-05-31,subscription_start,Basic,9.99,
1560,687,2025-06-30,cancellation,Basic,-9.99,found_alternative
1561,688,2024-01-01,subscription_start,Premium,21.99,
1562,688,2024-01-31,cancellation,Premium,-21.99,content_dissatisfaction
1563,689,2025-07-29,trial_start,,0.0,
1564,689,2025-08-05,subscription_start,Premium,21.99,
1565,690,2024-02-25,trial_start,,0.0,
1566,690,2024-03-03,trial_churn,,0.0,
1567,691,2026-01-03,subscription_start,Premium,21.99,
1568,692,2024-08-15,trial_start,,0.0,
1569,692,2024-08-22,subscription_start,Premium,21.99,
1570,692,2025-04-19,upgrade,Family,27.99,
1571,692,2025-08-17,downgrade,Basic,9.99,
1572,693,2025-01-17,subscription_start,Standard,15.99,
1573,693,2025-11-13,downgrade,Basic,9.99,
1574,694,2026-01-30,trial_start,,0.0,
1575,694,2026-02-06,subscription_start,Standard,15.99,
1576,694,2026-03-08,upgrade,Family,27.99,
1577,695,2026-05-22,subscription_start,Premium,21.99,
1578,695,2026-06-21,downgrade,Standard,15.99,
1579,696,2024-04-20,trial_start,,0.0,
1580,696,2024-04-27,subscription_start,Standard,15.99,
1581,696,2025-10-19,cancellation,Standard,-15.99,not_using
1582,696,2025-11-22,reactivation,Premium,21.99,
1583,697,2025-04-06,subscription_start,Family,27.99,
1584,697,2025-06-05,downgrade,Premium,21.99,
1585,697,2025-12-02,cancellation,Premium,-21.99,not_using
1586,698,2024-01-05,subscription_start,Premium,21.99,
1587,698,2024-06-03,cancellation,Premium,-21.99,found_alternative
1588,699,2025-05-09,trial_start,,0.0,
1589,699,2025-05-16,trial_churn,,0.0,
1590,700,2026-04-14,subscription_start,Basic,9.99,
1591,700,2026-05-14,cancellation,Basic,-9.99,content_dissatisfaction
1592,701,2025-05-31,trial_start,,0.0,
1593,701,2025-06-07,subscription_start,Premium,21.99,
1594,701,2025-09-05,downgrade,Standard,15.99,
1595,701,2025-10-05,cancellation,Standard,-15.99,content_dissatisfaction
1596,701,2026-03-18,reactivation,Family,27.99,
1597,701,2026-04-17,downgrade,Standard,15.99,
1598,702,2024-12-17,trial_start,,0.0,
1599,702,2024-12-24,subscription_start,Standard,15.99,
1600,702,2025-04-23,upgrade,Premium,21.99,
1601,702,2025-10-20,downgrade,Standard,15.99,
1602,703,2026-06-26,subscription_start,Family,27.99,
1603,704,2025-07-20,subscription_start,Premium,21.99,
1604,704,2026-04-16,cancellation,Premium,-21.99,moved_competitor
1605,705,2025-11-19,trial_start,,0.0,
1606,705,2025-11-26,trial_churn,,0.0,
1607,706,2025-12-11,trial_start,,0.0,
1608,706,2025-12-18,subscription_start,Standard,15.99,
1609,706,2026-01-17,downgrade,Basic,9.99,
1610,707,2025-08-19,trial_start,,0.0,
1611,707,2025-08-26,trial_churn,,0.0,
1612,708,2026-05-17,trial_start,,0.0,
1613,708,2026-05-24,subscription_start,Standard,15.99,
1614,709,2024-02-24,subscription_start,Family,27.99,
1615,709,2024-06-23,cancellation,Family,-27.99,not_using
1616,710,2025-11-30,trial_start,,0.0,
1617,710,2025-12-07,trial_churn,,0.0,
1618,711,2025-07-08,subscription_start,Family,27.99,
1619,711,2025-08-07,cancellation,Family,-27.99,price
1620,712,2026-01-27,trial_start,,0.0,
1621,712,2026-02-03,subscription_start,Standard,15.99,
1622,713,2025-06-07,trial_start,,0.0,
1623,713,2025-06-14,trial_churn,,0.0,
1624,714,2026-03-18,trial_start,,0.0,
1625,714,2026-03-25,subscription_start,Basic,9.99,
1626,714,2026-06-23,cancellation,Basic,-9.99,price
1627,715,2026-06-08,subscription_start,Family,27.99,
1628,716,2025-07-13,trial_start,,0.0,
1629,716,2025-07-20,subscription_start,Basic,9.99,
1630,716,2025-08-19,cancellation,Basic,-9.99,price
1631,716,2026-01-11,reactivation,Premium,21.99,
1632,716,2026-05-11,downgrade,Basic,9.99,
1633,717,2024-06-30,trial_start,,0.0,
1634,717,2024-07-07,trial_churn,,0.0,
1635,718,2024-02-11,trial_start,,0.0,
1636,718,2024-02-18,trial_churn,,0.0,
1637,719,2024-09-18,trial_start,,0.0,
1638,719,2024-09-25,subscription_start,Standard,15.99,
1639,719,2025-01-23,upgrade,Premium,21.99,
1640,719,2025-09-20,cancellation,Premium,-21.99,not_using
1641,720,2024-11-26,subscription_start,Standard,15.99,
