user_id,signup_date,acquisition_channel,country,primary_device,had_trial
1249,2026-04-06,paid_social,US,SmartTV,False
1250,2026-01-31,direct,BR,iOS,True
1251,2024-10-08,paid_social,AR,iOS,True
1252,2025-01-18,paid_social,US,Android,False
1253,2026-06-19,,MX,Web,True
1254,2025-09-12,affiliate,MX,iOS,False
1255,2026-03-18,paid_social,BR,Web,False
1256,2025-12-02,referral,BR,SmartTV,True
1257,2025-02-06,paid_social,CO,Android,True
1258,2026-05-30,direct,MX,SmartTV,False
1259,2024-10-07,affiliate,CO,SmartTV,False
1260,2026-05-11,email_campaign,AR,iOS,False
1261,2025-12-16,referral,BR,Roku,False
1262,2025-07-14,referral,BR,iOS,True
1263,2024-07-07,paid_social,MX,iOS,True
1264,2025-10-05,paid_social,BR,Android,True
1265,2025-12-31,email_campaign,AR,SmartTV,False
1266,2024-11-23,referral,PT,Web,True
1267,2025-08-30,email_campaign,BR,SmartTV,True
1268,2025-02-06,direct,AR,Android,True
1269,2024-01-24,influencer,MX,iOS,False
1270,2024-07-22,email_campaign,BR,SmartTV,True
1271,2025-09-06,organic_search,CO,Android,False
1272,2024-04-30,email_campaign,US,SmartTV,False
1273,2025-05-21,organic_search,BR,Web,True
1274,2025-05-21,organic_search,AR,Roku,True
1275,2026-04-23,email_campaign,BR,Android,True
1276,2024-05-29,paid_social,BR,Roku,True
1277,2024-09-11,referral,MX,iOS,True
1278,2024-05-16,direct,BR,Android,False
1279,2025-12-26,email_campaign,BR,iOS,True
1280,2024-02-23,direct,US,Web,False
1281,2025-11-17,email_campaign,PT,iOS,True
1282,2025-09-26,paid_social,BR,Web,True
1283,2025-07-26,referral,BR,Roku,True
1284,2024-12-13,organic_search,BR,Roku,True
1285,2024-09-23,paid_social,CO,SmartTV,False
1286,2026-05-04,,CO,Web,False
1287,2024-09-26,,CO,Roku,True
1288,2024-06-17,email_campaign,US,Android,True
1289,2025-11-04,email_campaign,BR,Android,True
1290,2024-07-06,referral,BR,SmartTV,True
1291,2025-05-21,paid_social,CO,Roku,True
1292,2025-05-19,affiliate,AR,iOS,True
1293,2024-07-27,organic_search,BR,Roku,False
1294,2025-07-30,organic_search,CO,iOS,True
1295,2025-08-07,paid_social,BR,SmartTV,False
1296,2026-06-27,organic_search,MX,iOS,True
1297,2025-08-27,affiliate,BR,iOS,True
1298,2025-12-25,referral,CO,Roku,False
1299,2024-12-03,influencer,CO,Web,False
1300,2026-01-21,organic_search,AR,Web,True
1301,2024-02-26,referral,MX,iOS,True
1302,2024-07-01,direct,AR,iOS,True
1303,2024-08-01,paid_social,US,Android,True
1304,2025-05-17,email_campaign,CO,Roku,True
1305,2025-11-12,affiliate,US,SmartTV,True
1306,2025-02-01,paid_social,MX,iOS,False
1307,2026-04-10,influencer,US,SmartTV,True
1308,2025-06-09,direct,MX,Android,False
1309,2025-06-23,influencer,BR,SmartTV,True
1310,2026-03-31,paid_social,CO,Web,False
1311,2025-06-19,paid_social,BR,iOS,False
1312,2025-06-09,referral,US,SmartTV,False
1313,2025-08-05,paid_social,US,Roku,True
1314,2026-01-28,organic_search,BR,SmartTV,True
1315,2025-03-02,paid_social,PT,SmartTV,True
1316,2024-09-28,direct,AR,Android,True
1317,2024-03-21,paid_social,MX,SmartTV,True
1318,2024-01-06,organic_search,BR,SmartTV,True
1319,2025-02-18,direct,MX,SmartTV,True
1320,2026-04-12,paid_social,MX,SmartTV,False
1321,2024-03-30,organic_search,BR,iOS,False
1322,2024-07-11,organic_search,MX,Android,True
1323,2025-10-03,organic_search,BR,SmartTV,True
1324,2025-03-08,organic_search,AR,SmartTV,False
1325,2025-04-27,affiliate,US,Android,True
1326,2026-04-29,organic_search,BR,SmartTV,False
1327,2026-05-18,email_campaign,US,Roku,False
1328,2024-02-07,paid_social,US,Roku,False
1329,2026-04-16,organic_search,BR,iOS,True
1330,2024-11-19,organic_search,AR,SmartTV,False
1331,2024-04-29,influencer,MX,SmartTV,False
1332,2024-01-22,paid_social,BR,Web,True
1333,2025-06-03,referral,MX,Roku,False
1334,2026-01-02,referral,AR,SmartTV,False
1335,2026-05-03,email_campaign,PT,Android,True
1336,2024-10-16,influencer,BR,Android,True
1337,2025-05-18,email_campaign,CO,SmartTV,True
1338,2024-08-02,organic_search,BR,Web,True
1339,2024-06-11,affiliate,AR,iOS,False
1340,2024-12-11,organic_search,BR,Roku,True
1341,2024-09-21,email_campaign,PT,Roku,True
1342,2024-06-03,influencer,BR,iOS,False
1343,2025-03-24,direct,PT,iOS,False
1344,2025-09-16,,BR,iOS,True
1345,2024-04-30,direct,BR,Web,False
1346,2026-02-19,referral,AR,Android,True
1347,2024-12-08,organic_search,BR,SmartTV,False
1348,2024-01-07,affiliate,US,Web,True
1349,2024-03-28,,PT,Web,True
1350,2024-09-08,email_campaign,US,Android,True
1351,2025-03-15,,AR,Roku,False
1352,2025-01-05,paid_social,PT,Roku,False
1353,2024-03-27,paid_social,CO,Android,True
1354,2025-02-06,influencer,MX,Roku,True
1355,2025-10-08,direct,US,Roku,False
1356,2026-01-08,direct,BR,Web,False
1357,2025-09-17,email_campaign,US,Android,False
1358,2025-10-01,influencer,MX,SmartTV,False
1359,2026-06-21,organic_search,US,SmartTV,False
1360,2026-01-27,referral,US,Android,True
1361,2025-07-19,referral,PT,Android,True
1362,2026-03-26,referral,BR,Web,False
1363,2025-06-01,email_campaign,AR,Web,True
1364,2024-12-28,organic_search,MX,iOS,True
1365,2025-08-09,referral,CO,Roku,True
1366,2025-10-04,affiliate,BR,Web,True
1367,2026-03-14,influencer,MX,Roku,False
1368,2024-04-17,referral,BR,Web,True
1369,2024-05-30,affiliate,BR,iOS,True
1370,2024-05-13,organic_search,BR,Roku,True
1371,2025-07-26,email_campaign,AR,Roku,True
1372,2025-03-09,influencer,CO,SmartTV,False
1373,2024-05-27,organic_search,MX,Android,False
1374,2025-06-09,organic_search,BR,SmartTV,True
1375,2024-06-09,paid_social,CO,Roku,False
1376,2024-04-22,paid_social,BR,Roku,True
1377,2025-01-15,direct,BR,SmartTV,True
1378,2024-05-26,email_campaign,US,Web,False
1379,2024-08-08,affiliate,US,iOS,True
1380,2024-03-10,paid_social,US,Roku,True
1381,2024-12-11,referral,PT,Roku,True
1382,2024-05-21,influencer,PT,SmartTV,True
1383,2026-01-15,organic_search,MX,Roku,True
1384,2024-08-26,paid_social,BR,SmartTV,False
1385,2025-10-23,affiliate,MX,Roku,True
1386,2026-03-01,referral,BR,Roku,True
1387,2025-09-25,referral,BR,Roku,True
1388,2026-02-07,referral,BR,Roku,True
1389,2024-01-20,email_campaign,BR,Roku,True
1390,2026-04-06,influencer,US,iOS,True
1391,2024-01-24,paid_social,US,Roku,True
1392,2024-09-20,organic_search,BR,Android,True
1393,2024-07-06,email_campaign,BR,SmartTV,False
1394,2024-03-01,direct,BR,iOS,True
1395,2024-04-11,organic_search,AR,Web,True
1396,2026-04-27,,BR,Roku,True
1397,2025-05-19,email_campaign,BR,iOS,True
1398,2024-11-21,referral,BR,iOS,True
1399,2024-08-27,paid_social,CO,iOS,True
1400,2025-07-22,email_campaign,BR,SmartTV,True
